window_id,cyber_mean_prob,cyber_mean_uncertainty,cyber_count,cyber_label_any,video_mean_prob,video_mean_uncertainty,video_count,video_label_any,modality_count,w_cyber,w_video,raw_fusion_score,fusion_uncertainty,adjusted_fusion_score,fused_label_or,fused_pred,window_state
132,0.6769392613953885,0.14883596285269693,6.0,1.0,0.45380785623486936,0.9076157124697387,1,1,2,0.8964747712155023,0.10352522878449771,0.6538395316271394,0.22738881002884506,0.5856228886184859,1,1,high_risk
133,0.9959689470281622,0.008062105943675438,6.0,1.0,0.24005652257843604,0.48011304515687203,1,1,2,0.6061125137001465,0.39388748629985354,0.6982245022988316,0.19399706379584641,0.6400253831600777,1,1,high_risk
134,0.6659176643244197,0.08862735640404545,6.0,1.0,0.6797604873917136,0.6404790252165729,1,1,2,0.6899400850850691,0.3100599149149309,0.6702097688668472,0.25973443788172035,0.5922894375023311,1,1,high_risk
135,0.6657531973157819,0.03676989018442515,6.0,1.0,0.1999804939533577,0.3999609879067154,1,0,2,0.5714126485688928,0.4285873514311071,0.46612890801277373,0.19242900082057793,0.40840020776660035,1,0,low_risk
136,0.9551718119065932,0.08965637618681373,6.0,1.0,0.3614115608374923,0.7228231216749846,1,0,2,0.7426821129357892,0.2573178870642107,0.8023866786787768,0.2525815052951527,0.726612227090231,1,1,high_risk
137,0.8315068363478383,0.024371300580425748,6.0,1.0,0.5016617990907769,0.9966764018184462,1,1,2,0.9958626907150776,0.004137309284922396,0.8301421654126091,0.02839402750355522,0.8216239571615426,1,1,high_risk
138,0.5167104540828898,0.04443240018186053,6.0,1.0,0.9166207497463329,0.1667585005073342,1,1,2,0.5,0.5,0.7166656019146114,0.10559545034459737,0.6849869668112322,1,1,high_risk
139,0.8297105398667531,0.021645246784490313,6.0,1.0,0.5970300094606675,0.8059399810786649,1,1,2,0.8047803802310532,0.19521961976894675,0.7842867351932403,0.1747549666001862,0.7318602452131845,1,1,high_risk
140,0.8228564676082928,0.021308999644029252,6.0,1.0,0.2094621072369981,0.4189242144739962,1,0,2,0.5792585811612849,0.4207414188387151,0.5647760541180081,0.18860218928345004,0.5081953973329731,1,1,high_risk
141,0.6816922395864501,0.04396548316493017,6.0,1.0,0.3967067381910388,0.7934134763820776,1,1,2,0.7947652598453246,0.20523474015467547,0.623203314259713,0.19777824731229443,0.5638698400660247,1,1,high_risk
142,0.6297382147090699,0.07999060449114842,6.0,1.0,0.37194195038391287,0.7438839007678257,1,1,2,0.7574924769934122,0.2425075230065878,0.5672206812072245,0.24098972331188412,0.49492376421365925,1,1,high_risk
143,0.9822022066697915,0.03559558666041699,6.0,1.0,0.49991823068939534,0.9998364613787907,1,0,2,0.9997956185038235,0.00020438149617654926,0.9821036367491988,0.03579265965306652,0.9713658388532788,1,1,high_risk
144,0.9451341001453485,0.10973179970930307,6.0,1.0,0.427778617424246,0.855557234848492,1,0,2,0.8470603296661006,0.15293967033389938,0.8660099231725477,0.22379809588612765,0.7988704944067093,1,1,high_risk
145,0.8465374441773857,0.06139654070526727,6.0,1.0,0.3982456669606972,0.7964913339213944,1,1,2,0.7972028812926418,0.20279711870735814,0.7556251634176404,0.21047164674627908,0.6924836693937567,1,1,high_risk
146,0.7237280719985101,0.13661991237807783,6.0,1.0,0.5374804894908531,0.9250390210182937,1,0,2,0.9143264890864652,0.08567351091353477,0.7077715877059207,0.20416654548660473,0.6465216240599393,1,1,high_risk
147,0.5102247240786703,0.02078009282516759,6.0,1.0,0.3008482271472295,0.601696454294459,1,0,2,0.6676104755485585,0.33238952445144154,0.44063016983231995,0.21387060596000707,0.37646898804431783,1,0,low_risk
148,0.9524246277964724,0.09515074440705518,6.0,1.0,0.2799851147162408,0.5599702294324816,1,0,2,0.6451458013252923,0.35485419867470763,0.7138066432251762,0.26009389029414315,0.6357784761369333,1,1,high_risk
149,0.8255429783839432,0.015822446317889927,6.0,1.0,0.35432388762866146,0.7086477752573229,1,0,2,0.7330355698762853,0.2669644301237148,0.6997442423570444,0.2007821654334809,0.639509592727,1,1,high_risk
150,0.6694891112441503,0.025573666671367585,6.0,1.0,0.3686566215240468,0.7373132430480936,1,1,2,0.7528088543181172,0.2471911456818829,0.5951259834519047,0.20150938798306853,0.5346731670569842,1,1,high_risk
151,0.6651938824037866,0.0031573409399859864,6.0,1.0,0.18060392608495224,0.3612078521699045,1,0,2,0.5560219391011513,0.4439780608988487,0.4500465732662927,0.16212391261968667,0.40140939948038673,1,0,low_risk
152,0.6844935114853646,0.0367724842152645,6.0,1.0,0.3500296485493844,0.7000592970987688,1,1,2,0.7273119340796281,0.272688065920372,0.5932892075810959,0.21764288237095497,0.5279963428698095,1,1,high_risk
153,0.9988561405971067,0.002287718805786635,6.0,1.0,0.1778458718267354,0.3556917436534708,1,0,2,0.5538983776383385,0.4461016223616615,0.6326021277230603,0.15994182763947945,0.5846195794312166,1,1,high_risk
154,0.8236436893868126,0.019669740185735102,6.0,1.0,0.44464374616748314,0.8892874923349663,1,1,2,0.8784330875734996,0.12156691242650038,0.7775698364798198,0.1253864853057908,0.7399538908880826,1,1,high_risk
155,0.6839987400625899,0.04937116427546292,6.0,1.0,0.28405679878380247,0.5681135975676049,1,1,2,0.649410528779583,0.35058947122041684,0.5437833063507928,0.23123679966294736,0.47441226645190854,1,1,high_risk
156,0.8282954770878549,0.01041253105575135,6.0,1.0,0.6860739717443007,0.6278520565113985,1,1,2,0.6825077025848825,0.31749229741511753,0.7831412446144934,0.2064448245075647,0.721207797262224,1,1,high_risk
157,0.8279769620869222,0.010712742492822244,6.0,1.0,0.22939775350496672,0.45879550700993343,1,0,2,0.596478765304826,0.40352123469517404,0.5864375407770714,0.19152365287639386,0.5289804449141533,1,1,high_risk
158,0.8238933216566228,0.019143565756645792,6.0,1.0,0.3886041555302089,0.7772083110604178,1,0,2,0.7821729572611508,0.21782704273884929,0.7290755698630464,0.1842705674307454,0.6737943996338228,1,1,high_risk
159,0.6655294406288718,0.002731844361656318,6.0,1.0,0.40912132142437213,0.8182426428487443,1,0,2,0.8148652965752585,0.18513470342474148,0.6180593995242509,0.15371119417923745,0.5719460412704797,1,1,high_risk
160,0.5379904251975424,0.19796466612749755,6.0,1.0,0.2544405039632974,0.5088810079265949,1,0,2,0.6196175603576877,0.3803824396423123,0.4301330143980747,0.3162317827457012,0.33526347957436436,1,0,low_risk
161,0.8350710454752736,0.06939739642607014,6.0,1.0,0.19805533148982943,0.3961106629796589,1,0,2,0.5698454848997894,0.4301545151002107,0.5610558599146503,0.209934583177235,0.49807548496147985,1,1,high_risk
162,0.9763291584787689,0.047341683042462224,6.0,1.0,0.49239955042779715,0.9847991008555943,1,1,2,0.981353186484019,0.018646813515980916,0.9673054133225807,0.06482227669159671,0.9478587303151017,1,1,high_risk
163,0.8323441341305912,0.005405780089295209,6.0,1.0,0.2808162472698464,0.5616324945396928,1,0,2,0.6460117828290691,0.35398821717093093,0.6371097607407052,0.20230348308043594,0.5764187158165744,1,1,high_risk
164,0.9942498551004314,0.011500289799137087,6.0,1.0,0.6226879123039065,0.754624175392187,1,1,2,0.765275015136428,0.23472498486357202,0.9070349837016378,0.18593003259672453,0.8512559739226204,1,1,high_risk
165,0.848130204436618,0.057906036155718175,6.0,1.0,0.8700295515635655,0.2599408968728689,1,1,2,0.5194605832825369,0.4805394167174632,0.8586537039314948,0.15499175028133172,0.8121561788470952,1,1,high_risk
166,0.8255712864544584,0.03159060845477749,6.0,1.0,0.5407872291308405,0.9184255417383189,1,1,2,0.9074673075005685,0.09253269249943154,0.7992194508493916,0.11365183263405731,0.7651239010591744,1,1,high_risk
167,0.8326843760862862,0.0014567967844620517,6.0,1.0,0.309752252833479,0.619504505666958,1,1,2,0.6776815361349474,0.32231846386505253,0.6641336974137511,0.20066498490678333,0.6039342019417161,1,1,high_risk
168,0.826548198209239,0.013570270248188835,6.0,1.0,0.9266223677406507,0.1467552645186987,1,1,2,0.5,0.5,0.8765852829749448,0.08016276738344376,0.8525364527599116,1,1,high_risk
169,0.5613959472047336,0.1444176947374944,6.0,1.0,0.4562758767838877,0.9125517535677754,1,1,2,0.9014610183931406,0.09853898160685938,0.5510375225190222,0.2201088426321737,0.48500486972937007,1,1,high_risk
170,0.8731044419471314,0.08926502436012516,6.0,1.0,0.868254307245796,0.263491385508408,1,1,2,0.520660927283319,0.47933907271668097,0.8707795828768423,0.17277852675574462,0.8189460248501189,1,1,high_risk
171,0.8315526738896452,0.003561318887376282,6.0,1.0,0.37762750118510857,0.7552550023702171,1,1,2,0.7657370954778087,0.23426290452219134,0.7252148444961432,0.17965526449105135,0.6713182651488278,1,1,high_risk
172,0.8304185119572068,0.07767482124420148,6.0,1.0,0.8993764700153585,0.20124705996928305,1,1,2,0.5003900102192335,0.49960998978076654,0.8648705966779425,0.13941274617082594,0.8230467728266947,1,1,high_risk
173,0.9985652823567408,0.0028694352865184327,6.0,1.0,0.8809468348398444,0.23810633032031125,1,1,2,0.5121987594482428,0.4878012405517572,0.9411908577462269,0.11761828450754606,0.9059053723939631,1,1,high_risk
174,0.6837000786631878,0.05298039349213037,6.0,1.0,0.43289983052153674,0.8657996610430735,1,0,2,0.8563473664473653,0.14365263355263472,0.6476719625219854,0.16974402187814697,0.5967487559585414,1,1,high_risk
175,0.7130916962432137,0.09656446142453191,6.0,1.0,0.6557629162085309,0.6884741675829382,1,0,2,0.7197313608630803,0.2802686391369197,0.6970242370795132,0.26245818926148246,0.6182867803010685,1,1,high_risk
176,0.6763180149193487,0.05491692412575868,6.0,1.0,0.9295852681966952,0.14082946360660964,1,1,2,0.5,0.5,0.802951641558022,0.09787319386618416,0.7735896833981668,1,1,high_risk
177,0.6789061595494096,0.06141561660193793,6.0,1.0,0.4124421603524986,0.8248843207049972,1,1,2,0.8204154819645507,0.17958451803544928,0.6310533506798339,0.19852277586343486,0.5714965179208035,1,1,high_risk
178,0.8434458670733531,0.052245552368801775,6.0,1.0,0.389696451611945,0.77939290322389,1,0,2,0.7838471851969647,0.21615281480303528,0.7453666537061379,0.20942049903269938,0.682540503996328,1,1,high_risk
179,0.6656384950435752,0.0025865767489271496,6.0,1.0,0.5758974672114072,0.8482050655771856,1,1,2,0.8405171860734207,0.15948281392657926,0.6513263434002375,0.13744819285559942,0.6100918855435578,1,1,high_risk
180,0.6607381134470695,0.01249309321974068,6.0,1.0,0.4752834650547365,0.950566930109473,1,1,2,0.9418046322391265,0.0581953677608735,0.6499455119809141,0.06708464514439232,0.6298201184375964,1,1,high_risk
181,0.6844970871644365,0.04283348299763982,6.0,1.0,0.614083988530764,0.7718320229384721,1,1,2,0.778082976564175,0.22191702343582503,0.6688712219047587,0.20461066907037173,0.6074880211836472,1,1,high_risk
182,0.8321962935441146,0.003245868971449776,6.0,1.0,0.25377838312373097,0.5075567662474619,1,1,2,0.6189826981238037,0.3810173018761962,0.6118090619588726,0.19539704635831948,0.5531899480513768,1,1,high_risk
183,0.9882019536642699,0.023596092671460272,6.0,1.0,0.4273377901245798,0.8546755802491596,1,0,2,0.8462703208395446,0.15372967916045546,0.9019804857507161,0.15135767565361571,0.8565731830546314,1,1,high_risk
184,0.8453865188763867,0.04893839446410327,6.0,1.0,0.5031436997800258,0.9937126004399484,1,0,2,0.9922020366888006,0.007797963311199386,0.8427177219295517,0.056305709059670445,0.8258260092116506,1,1,high_risk
185,0.8255157285427143,0.015635209581238096,6.0,1.0,0.9056259990161071,0.18874800196778585,1,1,2,0.5,0.5,0.8655708637794106,0.10219160577451197,0.834913382047057,1,1,high_risk
186,0.5488134745635788,0.0999125071692221,6.0,1.0,0.3154828756251127,0.6309657512502254,1,1,2,0.6843255455137959,0.3156744544862042,0.47515696502873916,0.26755245029762187,0.3948912299394526,1,0,low_risk
187,0.8399938001746147,0.07223260628832422,6.0,1.0,0.5506154050703297,0.8987691898593406,1,0,2,0.8876749340994459,0.11232506590055415,0.8074893528743292,0.16507338250715753,0.757967338122182,1,1,high_risk
188,0.660204920720787,0.022906550920264095,6.0,1.0,0.26005760986907434,0.5201152197381487,1,0,2,0.6250562647024588,0.3749437352975412,0.5101721933207795,0.20933182642915985,0.4473726453920315,1,0,low_risk
189,0.8498475435046715,0.05325002882992669,6.0,1.0,0.9008817236708359,0.1982365526583283,1,1,2,0.5,0.5,0.8753646335877536,0.1257432907441275,0.8376416463645153,1,1,high_risk
190,0.651898675730739,0.03307869849508466,6.0,1.0,0.9069548598564432,0.1860902802871136,1,1,2,0.5,0.5,0.7794267677935911,0.10958448939109913,0.7465514209762614,1,1,high_risk
191,0.6533491560272678,0.027363270068708073,6.0,1.0,0.48602925938341124,0.9720585187668225,1,1,2,0.9662518645743415,0.03374813542565844,0.6477024214959238,0.05924497325774812,0.6299289295185994,1,1,high_risk
192,0.9524018441722891,0.09519631165542164,6.0,1.0,0.926788618471253,0.1464227630574939,1,1,2,0.5,0.5,0.939595231321771,0.12080953735645777,0.9033523701148337,1,1,high_risk
193,0.9886281277490593,0.022743744501881324,6.0,1.0,0.40793943976787406,0.8158788795357481,1,0,2,0.8129080693061499,0.18709193069385005,0.8799859599825807,0.17113292821649492,0.8286460815176322,1,1,high_risk
194,0.8327730561691763,0.0011219778851039492,6.0,1.0,0.34580494592641675,0.6916098918528335,1,1,2,0.721767538450262,0.278232461549738,0.6972827201601092,0.19323812985868907,0.6393112812025025,1,1,high_risk
195,0.9927041260414082,0.014591747917183392,6.0,1.0,0.5913335046394166,0.8173329907211668,1,0,2,0.8141109780281622,0.1858890219718378,0.9180937337807633,0.16381253243847343,0.8689499740492213,1,1,high_risk
196,0.5168867978150476,0.04327430712737582,6.0,1.0,0.1726089723274912,0.34521794465498234,1,0,2,0.5499105498728957,0.45008945012710433,0.3619309806503982,0.17917595291155394,0.30817819477693204,1,0,low_risk
197,0.8282251049469114,0.01058224682221918,6.0,1.0,0.21601026532547674,0.43202053065095347,1,0,2,0.5848040982520595,0.4151959017479405,0.574036012546819,0.18556169510759501,0.5183675040145406,1,1,high_risk
198,0.8442889952937901,0.05055592466092703,6.0,1.0,0.26305583946443584,0.5261116789288717,1,1,2,0.6279985354817705,0.3720014645182295,0.6280694100987181,0.22746336170867373,0.559830401586116,1,1,high_risk
199,0.8746303583359699,0.0831130785171178,6.0,1.0,0.3167034695910663,0.6334069391821326,1,0,2,0.6857575506570743,0.3142424493429257,0.6993060462624935,0.25603876915086676,0.6224944155172335,1,1,high_risk
200,0.6605890117613752,0.012773456771095648,6.0,1.0,0.9093909651032352,0.1812180697935295,1,1,2,0.5,0.5,0.7849899884323053,0.09699576328231257,0.7558912594476115,1,1,high_risk
201,0.9902997713678706,0.019400457264258875,6.0,1.0,0.32753569585313286,0.6550713917062657,1,1,2,0.6987335229505927,0.30126647704940746,0.7906311732226383,0.21090680024630712,0.7273591331487462,1,1,high_risk
202,0.8296709610025211,0.0073247446616243606,6.0,1.0,0.9287852869495193,0.14242942610096132,1,1,2,0.5,0.5,0.8792281239760202,0.07487708538129284,0.8567649983616323,1,1,high_risk
203,0.782640836653886,0.10145442755006556,6.0,1.0,0.4573440225935677,0.9146880451871354,1,0,2,0.9036362783207896,0.0963637216792104,0.7512940250006437,0.1798206455402216,0.6973478313385773,1,1,high_risk
204,0.686449563081652,0.04426748479586251,6.0,1.0,0.4795510668392006,0.9591021336784012,1,0,2,0.9513640503091044,0.04863594969089562,0.6763868582272821,0.08876133675440183,0.6497584572009615,1,1,high_risk
205,0.6589819779354721,0.18104147080684044,6.0,1.0,0.8970887080908316,0.20582258381833674,1,1,2,0.5018262032065047,0.49817379679349527,0.7776005117390518,0.19338677196454623,0.7195844801496879,1,1,high_risk
206,0.6591184069421755,0.015118389275678878,6.0,1.0,0.8568400776521973,0.28631984469560545,1,0,2,0.5285132378835498,0.47148676211645024,0.7523415572654987,0.14298628537288888,0.709445671653632,1,1,high_risk
207,0.9929189128356094,0.014162174328781122,6.0,1.0,0.23464631514936513,0.46929263029873025,1,0,2,0.6011840155207014,0.39881598447929845,0.6905076802856948,0.1956754751929484,0.6318050377278103,1,1,high_risk
208,0.8015627903867927,0.07955681939736693,6.0,1.0,0.34941014059371267,0.6988202811874253,1,1,2,0.7264935835021161,0.2735064164978838,0.6778961394318647,0.24892934969964,0.6032173345219727,1,1,high_risk
209,0.5393439247073211,0.08002442091996931,6.0,1.0,0.22267803827877855,0.44535607655755705,1,1,2,0.5905610959129592,0.4094389040870407,0.40968859120626727,0.2296054136325274,0.34080696711650904,1,0,low_risk
210,0.8016854597607149,0.06329574714523671,6.0,1.0,0.49000620790749605,0.9800124158149921,1,0,2,0.9756245282605422,0.024375471739457758,0.7940881309653915,0.0856411483954862,0.7683957864467457,1,1,high_risk
211,0.645578302838865,0.04520746843907275,6.0,1.0,0.2517496937137755,0.503499387427551,1,0,2,0.6170456012455572,0.38295439875444276,0.4947599046190678,0.2207123747293252,0.42854619220027024,1,0,low_risk
212,0.6633073246958792,0.027332347770877192,6.0,1.0,0.31191219440833906,0.6238243888166781,1,0,2,0.680170539495492,0.31982946050450806,0.5509208097521039,0.2181080754537886,0.4854883871159673,1,1,high_risk
213,0.8428936854797519,0.053881852701069176,6.0,1.0,0.594429502947511,0.8111409941049781,1,1,2,0.8090132114192715,0.1909867885807285,0.7954403091805832,0.1985083442412015,0.7358878059082228,1,1,high_risk
214,0.8325406727096792,0.0016178337324568488,6.0,1.0,0.1979495099682241,0.39589901993644827,1,1,2,0.569759590911895,0.430240409088105,0.5595139112480993,0.17125353258060544,0.5081378514739178,1,1,high_risk
215,0.8297191905329923,0.007229436422136415,6.0,1.0,0.5163836046545003,0.9672327906909994,1,0,2,0.9606526182314629,0.03934738176853719,0.817390255613763,0.045003054901629626,0.8038893391432741,1,1,high_risk
216,0.9089827047146924,0.16231497379478496,6.0,1.0,0.7977513772370104,0.4044972455259792,1,1,2,0.5732700974148404,0.4267299025851596,0.8615169711757231,0.2656613910184901,0.7818185538701761,1,1,high_risk
217,0.8264107435218907,0.01989417790780479,6.0,1.0,0.3278951337177102,0.6557902674354203,1,0,2,0.6991725181422084,0.30082748185779157,0.6764435479576977,0.21118919724361415,0.6130867887846134,1,1,high_risk
218,0.9792828165922162,0.041434366815567704,6.0,1.0,0.5680135087818526,0.8639729824362947,1,0,2,0.8546761845424538,0.14532381545754622,0.9195155916006301,0.16096881679873978,0.8712249465610082,1,1,high_risk
219,0.5990021989894395,0.20221294151372093,6.0,1.0,0.306773593409065,0.61354718681813,1,1,2,0.6736701554918066,0.3263298445081934,0.5036392835695498,0.33644358182480383,0.40270620902210863,1,0,low_risk
220,0.80115892350323,0.10867699424033604,6.0,1.0,0.49907529163526904,0.9981505832705381,1,1,2,0.9976935610466549,0.0023064389533451607,0.8004621860475218,0.11072851077404702,0.7672436328153077,1,1,high_risk
221,0.691799038342016,0.05178137451250072,6.0,1.0,0.4917910892000552,0.9835821784001104,1,0,2,0.979890417424112,0.020109582575888005,0.6877769619729117,0.07051949972255743,0.6666211120561445,1,1,high_risk
